,actlevel,X,WEEK,SEASON
17985,10,2014-152,2,2014-15
17986,10,2014-152,2,2014-15
17987,10,2014-152,2,2014-15
17988,10,2014-152,2,2014-15
1086,0,2014-153,3,2014-15
17989,1,2014-153,3,2014-15
17990,2,2014-153,3,2014-15
17991,2,2014-153,3,2014-15
17992,2,2014-153,3,2014-15
17993,2,2014-153,3,2014-15
17994,2,2014-153,3,2014-15
17995,3,2014-153,3,2014-15
17996,3,2014-153,3,2014-15
17997,4,2014-153,3,2014-15
17998,4,2014-153,3,2014-15
17999,4,2014-153,3,2014-15
18000,4,2014-153,3,2014-15
18001,4,2014-153,3,2014-15
18002,5,2014-153,3,2014-15
18003,6,2014-153,3,2014-15
18004,6,2014-153,3,2014-15
18005,7,2014-153,3,2014-15
18006,7,2014-153,3,2014-15
18007,7,2014-153,3,2014-15
18008,7,2014-153,3,2014-15
18009,7,2014-153,3,2014-15
18010,8,2014-153,3,2014-15
18011,8,2014-153,3,2014-15
18012,8,2014-153,3,2014-15
18013,8,2014-153,3,2014-15
18014,8,2014-153,3,2014-15
18015,9,2014-153,3,2014-15
18016,9,2014-153,3,2014-15
18017,9,2014-153,3,2014-15
18018,9,2014-153,3,2014-15
18019,9,2014-153,3,2014-15
18020,9,2014-153,3,2014-15
18021,10,2014-153,3,2014-15
18022,10,2014-153,3,2014-15
18023,10,2014-153,3,2014-15
18024,10,2014-153,3,2014-15
18025,10,2014-153,3,2014-15
18026,10,2014-153,3,2014-15
18027,10,2014-153,3,2014-15
18028,10,2014-153,3,2014-15
18029,10,2014-153,3,2014-15
18030,10,2014-153,3,2014-15
18031,10,2014-153,3,2014-15
18032,10,2014-153,3,2014-15
18033,10,2014-153,3,2014-15
18034,10,2014-153,3,2014-15
18035,10,2014-153,3,2014-15
18036,10,2014-153,3,2014-15
18037,10,2014-153,3,2014-15
18038,10,2014-153,3,2014-15
18039,10,2014-153,3,2014-15
18040,10,2014-153,3,2014-15
1088,0,2014-154,4,2014-15
18041,1,2014-154,4,2014-15
18042,1,2014-154,4,2014-15
18043,1,2014-154,4,2014-15
18044,1,2014-154,4,2014-15
18045,1,2014-154,4,2014-15
18046,1,2014-154,4,2014-15
18047,2,2014-154,4,2014-15
18048,2,2014-154,4,2014-15
18049,3,2014-154,4,2014-15
18050,4,2014-154,4,2014-15
18051,4,2014-154,4,2014-15
18052,4,2014-154,4,2014-15
18053,4,2014-154,4,2014-15
18054,5,2014-154,4,2014-15
18055,5,2014-154,4,2014-15
18056,5,2014-154,4,2014-15
18057,6,2014-154,4,2014-15
18058,6,2014-154,4,2014-15
18059,6,2014-154,4,2014-15
18060,7,2014-154,4,2014-15
18061,7,2014-154,4,2014-15
18062,7,2014-154,4,2014-15
18063,7,2014-154,4,2014-15
18064,7,2014-154,4,2014-15
18065,7,2014-154,4,2014-15
18066,7,2014-154,4,2014-15
18067,8,2014-154,4,2014-15
18068,8,2014-154,4,2014-15
18069,8,2014-154,4,2014-15
18070,8,2014-154,4,2014-15
18071,9,2014-154,4,2014-15
18072,9,2014-154,4,2014-15
18073,9,2014-154,4,2014-15
18074,9,2014-154,4,2014-15
18075,9,2014-154,4,2014-15
18076,10,2014-154,4,2014-15
18077,10,2014-154,4,2014-15
18078,10,2014-154,4,2014-15
18079,10,2014-154,4,2014-15
18080,10,2014-154,4,2014-15
18081,10,2014-154,4,2014-15
18082,10,2014-154,4,2014-15
18083,10,2014-154,4,2014-15
18084,10,2014-154,4,2014-15
18085,10,2014-154,4,2014-15
18086,10,2014-154,4,2014-15
18087,10,2014-154,4,2014-15
18088,10,2014-154,4,2014-15
18089,10,2014-154,4,2014-15
18090,10,2014-154,4,2014-15
18091,10,2014-154,4,2014-15
18092,10,2014-154,4,2014-15
1090,0,2014-155,5,2014-15
17625,1,2014-155,5,2014-15
17626,1,2014-155,5,2014-15
17627,1,2014-155,5,2014-15
17628,1,2014-155,5,2014-15
17629,1,2014-155,5,2014-15
17630,2,2014-155,5,2014-15
17631,2,2014-155,5,2014-15
17632,2,2014-155,5,2014-15
17633,2,2014-155,5,2014-15
17634,2,2014-155,5,2014-15
17635,2,2014-155,5,2014-15
17636,3,2014-155,5,2014-15
17637,4,2014-155,5,2014-15
17638,4,2014-155,5,2014-15
17639,4,2014-155,5,2014-15
17640,4,2014-155,5,2014-15
17641,4,2014-155,5,2014-15
17642,5,2014-155,5,2014-15
17643,5,2014-155,5,2014-15
17644,5,2014-155,5,2014-15
17645,5,2014-155,5,2014-15
17646,6,2014-155,5,2014-15
17647,6,2014-155,5,2014-15
17648,6,2014-155,5,2014-15
17649,6,2014-155,5,2014-15
17650,6,2014-155,5,2014-15
17651,6,2014-155,5,2014-15
17652,6,2014-155,5,2014-15
17653,6,2014-155,5,2014-15
17654,6,2014-155,5,2014-15
17655,6,2014-155,5,2014-15
17656,7,2014-155,5,2014-15
17657,7,2014-155,5,2014-15
17658,7,2014-155,5,2014-15
17659,8,2014-155,5,2014-15
17660,8,2014-155,5,2014-15
17661,8,2014-155,5,2014-15
17662,9,2014-155,5,2014-15
17663,9,2014-155,5,2014-15
17664,9,2014-155,5,2014-15
17665,10,2014-155,5,2014-15
17666,10,2014-155,5,2014-15
17667,10,2014-155,5,2014-15
17668,10,2014-155,5,2014-15
17669,10,2014-155,5,2014-15
17670,10,2014-155,5,2014-15
17671,10,2014-155,5,2014-15
17672,10,2014-155,5,2014-15
17673,10,2014-155,5,2014-15
17674,10,2014-155,5,2014-15
17675,10,2014-155,5,2014-15
17676,10,2014-155,5,2014-15
1092,0,2014-156,6,2014-15
17677,1,2014-156,6,2014-15
17678,1,2014-156,6,2014-15
17679,1,2014-156,6,2014-15
17680,1,2014-156,6,2014-15
17681,1,2014-156,6,2014-15
17682,1,2014-156,6,2014-15
17683,1,2014-156,6,2014-15
17684,2,2014-156,6,2014-15
17685,2,2014-156,6,2014-15
17686,2,2014-156,6,2014-15
17687,2,2014-156,6,2014-15
17688,2,2014-156,6,2014-15
17689,2,2014-156,6,2014-15
17690,2,2014-156,6,2014-15
17691,2,2014-156,6,2014-15
17692,2,2014-156,6,2014-15
17693,3,2014-156,6,2014-15
17694,4,2014-156,6,2014-15
17695,4,2014-156,6,2014-15
17696,4,2014-156,6,2014-15
17697,4,2014-156,6,2014-15
17698,4,2014-156,6,2014-15
17699,4,2014-156,6,2014-15
17700,5,2014-156,6,2014-15
17701,5,2014-156,6,2014-15
17702,5,2014-156,6,2014-15
17703,5,2014-156,6,2014-15
17704,5,2014-156,6,2014-15
17705,5,2014-156,6,2014-15
17706,5,2014-156,6,2014-15
17707,5,2014-156,6,2014-15
17708,6,2014-156,6,2014-15
17709,6,2014-156,6,2014-15
17710,6,2014-156,6,2014-15
17711,6,2014-156,6,2014-15
17712,6,2014-156,6,2014-15
17713,6,2014-156,6,2014-15
17714,7,2014-156,6,2014-15
17715,7,2014-156,6,2014-15
17716,7,2014-156,6,2014-15
17717,9,2014-156,6,2014-15
17718,10,2014-156,6,2014-15
17719,10,2014-156,6,2014-15
17720,10,2014-156,6,2014-15
17721,10,2014-156,6,2014-15
17722,10,2014-156,6,2014-15
17723,10,2014-156,6,2014-15
17724,10,2014-156,6,2014-15
17725,10,2014-156,6,2014-15
17726,10,2014-156,6,2014-15
17727,10,2014-156,6,2014-15
17728,10,2014-156,6,2014-15
1094,0,2014-157,7,2014-15
17729,1,2014-157,7,2014-15
17730,1,2014-157,7,2014-15
17731,1,2014-157,7,2014-15
17732,1,2014-157,7,2014-15
17733,1,2014-157,7,2014-15
17734,1,2014-157,7,2014-15
17735,1,2014-157,7,2014-15
17736,1,2014-157,7,2014-15
17737,1,2014-157,7,2014-15
17738,1,2014-157,7,2014-15
17739,1,2014-157,7,2014-15
17740,2,2014-157,7,2014-15
17741,2,2014-157,7,2014-15
17742,2,2014-157,7,2014-15
17743,2,2014-157,7,2014-15
17744,2,2014-157,7,2014-15
17745,2,2014-157,7,2014-15
17746,3,2014-157,7,2014-15
17747,3,2014-157,7,2014-15
17748,3,2014-157,7,2014-15
17749,3,2014-157,7,2014-15
17750,3,2014-157,7,2014-15
17751,3,2014-157,7,2014-15
17752,4,2014-157,7,2014-15
17753,4,2014-157,7,2014-15
17754,4,2014-157,7,2014-15
17755,4,2014-157,7,2014-15
17756,4,2014-157,7,2014-15
17757,4,2014-157,7,2014-15
17758,4,2014-157,7,2014-15
17759,4,2014-157,7,2014-15
17760,4,2014-157,7,2014-15
17761,5,2014-157,7,2014-15
17762,5,2014-157,7,2014-15
17763,5,2014-157,7,2014-15
17764,6,2014-157,7,2014-15
17765,6,2014-157,7,2014-15
17766,6,2014-157,7,2014-15
17767,6,2014-157,7,2014-15
17768,7,2014-157,7,2014-15
17769,8,2014-157,7,2014-15
17770,8,2014-157,7,2014-15
17771,8,2014-157,7,2014-15
17772,9,2014-157,7,2014-15
17773,9,2014-157,7,2014-15
17774,10,2014-157,7,2014-15
17775,10,2014-157,7,2014-15
17776,10,2014-157,7,2014-15
17777,10,2014-157,7,2014-15
17778,10,2014-157,7,2014-15
17779,10,2014-157,7,2014-15
17780,10,2014-157,7,2014-15
1096,0,2014-158,8,2014-15
17781,1,2014-158,8,2014-15
17782,1,2014-158,8,2014-15
17783,1,2014-158,8,2014-15
17784,1,2014-158,8,2014-15
17785,1,2014-158,8,2014-15
17786,1,2014-158,8,2014-15
17787,1,2014-158,8,2014-15
17788,1,2014-158,8,2014-15
17789,1,2014-158,8,2014-15
17790,1,2014-158,8,2014-15
17791,1,2014-158,8,2014-15
17792,1,2014-158,8,2014-15
17793,2,2014-158,8,2014-15
17794,2,2014-158,8,2014-15
17795,2,2014-158,8,2014-15
17796,2,2014-158,8,2014-15
17797,2,2014-158,8,2014-15
17798,2,2014-158,8,2014-15
17799,2,2014-158,8,2014-15
17800,2,2014-158,8,2014-15
17801,2,2014-158,8,2014-15
17802,2,2014-158,8,2014-15
17803,3,2014-158,8,2014-15
17804,3,2014-158,8,2014-15
17805,3,2014-158,8,2014-15
17806,3,2014-158,8,2014-15
17807,3,2014-158,8,2014-15
17808,3,2014-158,8,2014-15
17809,3,2014-158,8,2014-15
17810,3,2014-158,8,2014-15
17811,4,2014-158,8,2014-15
17812,4,2014-158,8,2014-15
17813,4,2014-158,8,2014-15
17814,4,2014-158,8,2014-15
17815,4,2014-158,8,2014-15
17816,4,2014-158,8,2014-15
17817,5,2014-158,8,2014-15
17818,5,2014-158,8,2014-15
17819,5,2014-158,8,2014-15
17820,5,2014-158,8,2014-15
17821,5,2014-158,8,2014-15
17822,6,2014-158,8,2014-15
17823,6,2014-158,8,2014-15
17824,7,2014-158,8,2014-15
17825,7,2014-158,8,2014-15
17826,8,2014-158,8,2014-15
17827,8,2014-158,8,2014-15
17828,9,2014-158,8,2014-15
17829,10,2014-158,8,2014-15
17830,10,2014-158,8,2014-15
17831,10,2014-158,8,2014-15
17832,10,2014-158,8,2014-15
1097,0,2014-159,9,2014-15
18509,1,2014-159,9,2014-15
18510,1,2014-159,9,2014-15
18511,1,2014-159,9,2014-15
18512,1,2014-159,9,2014-15
18513,1,2014-159,9,2014-15
18514,1,2014-159,9,2014-15
18515,1,2014-159,9,2014-15
18516,1,2014-159,9,2014-15
18517,1,2014-159,9,2014-15
18518,1,2014-159,9,2014-15
18519,1,2014-159,9,2014-15
18520,1,2014-159,9,2014-15
18521,1,2014-159,9,2014-15
18522,2,2014-159,9,2014-15
18523,2,2014-159,9,2014-15
18524,2,2014-159,9,2014-15
18525,2,2014-159,9,2014-15
18526,2,2014-159,9,2014-15
18527,2,2014-159,9,2014-15
18528,2,2014-159,9,2014-15
18529,2,2014-159,9,2014-15
18530,3,2014-159,9,2014-15
18531,3,2014-159,9,2014-15
18532,3,2014-159,9,2014-15
18533,3,2014-159,9,2014-15
18534,3,2014-159,9,2014-15
18535,3,2014-159,9,2014-15
18536,3,2014-159,9,2014-15
18537,3,2014-159,9,2014-15
18538,3,2014-159,9,2014-15
18539,3,2014-159,9,2014-15
18540,3,2014-159,9,2014-15
18541,4,2014-159,9,2014-15
18542,4,2014-159,9,2014-15
18543,4,2014-159,9,2014-15
18544,4,2014-159,9,2014-15
18545,4,2014-159,9,2014-15
18546,4,2014-159,9,2014-15
18547,4,2014-159,9,2014-15
18548,4,2014-159,9,2014-15
18549,4,2014-159,9,2014-15
18550,4,2014-159,9,2014-15
18551,4,2014-159,9,2014-15
18552,5,2014-159,9,2014-15
18553,7,2014-159,9,2014-15
18554,8,2014-159,9,2014-15
18555,9,2014-159,9,2014-15
18556,9,2014-159,9,2014-15
18557,10,2014-159,9,2014-15
18558,10,2014-159,9,2014-15
18559,10,2014-159,9,2014-15
18560,10,2014-159,9,2014-15
1099,0,2014-1510,10,2014-15
18561,1,2014-1510,10,2014-15
18562,1,2014-1510,10,2014-15
18563,1,2014-1510,10,2014-15
18564,1,2014-1510,10,2014-15
18565,1,2014-1510,10,2014-15
18566,1,2014-1510,10,2014-15
18567,1,2014-1510,10,2014-15
18568,1,2014-1510,10,2014-15
18569,1,2014-1510,10,2014-15
18570,1,2014-1510,10,2014-15
18571,1,2014-1510,10,2014-15
18572,1,2014-1510,10,2014-15
18573,1,2014-1510,10,2014-15
18574,1,2014-1510,10,2014-15
18575,1,2014-1510,10,2014-15
18576,2,2014-1510,10,2014-15
18577,2,2014-1510,10,2014-15
18578,2,2014-1510,10,2014-15
18579,2,2014-1510,10,2014-15
18580,2,2014-1510,10,2014-15
18581,2,2014-1510,10,2014-15
18582,2,2014-1510,10,2014-15
18583,2,2014-1510,10,2014-15
18584,2,2014-1510,10,2014-15
18585,2,2014-1510,10,2014-15
18586,2,2014-1510,10,2014-15
18587,2,2014-1510,10,2014-15
18588,2,2014-1510,10,2014-15
18589,3,2014-1510,10,2014-15
18590,3,2014-1510,10,2014-15
18591,3,2014-1510,10,2014-15
18592,3,2014-1510,10,2014-15
18593,3,2014-1510,10,2014-15
18594,3,2014-1510,10,2014-15
18595,3,2014-1510,10,2014-15
18596,3,2014-1510,10,2014-15
18597,3,2014-1510,10,2014-15
18598,4,2014-1510,10,2014-15
18599,4,2014-1510,10,2014-15
18600,4,2014-1510,10,2014-15
18601,4,2014-1510,10,2014-15
18602,4,2014-1510,10,2014-15
18603,5,2014-1510,10,2014-15
18604,6,2014-1510,10,2014-15
18605,6,2014-1510,10,2014-15
18606,6,2014-1510,10,2014-15
18607,7,2014-1510,10,2014-15
18608,9,2014-1510,10,2014-15
18609,9,2014-1510,10,2014-15
18610,10,2014-1510,10,2014-15
18611,10,2014-1510,10,2014-15
18612,10,2014-1510,10,2014-15
1101,0,2014-1511,11,2014-15
18613,1,2014-1511,11,2014-15
18614,1,2014-1511,11,2014-15
18615,1,2014-1511,11,2014-15
18616,1,2014-1511,11,2014-15
18617,1,2014-1511,11,2014-15
18618,1,2014-1511,11,2014-15
18619,1,2014-1511,11,2014-15
18620,1,2014-1511,11,2014-15
18621,1,2014-1511,11,2014-15
18622,1,2014-1511,11,2014-15
18623,1,2014-1511,11,2014-15
18624,1,2014-1511,11,2014-15
18625,1,2014-1511,11,2014-15
18626,1,2014-1511,11,2014-15
18627,1,2014-1511,11,2014-15
18628,1,2014-1511,11,2014-15
18629,2,2014-1511,11,2014-15
18630,2,2014-1511,11,2014-15
18631,2,2014-1511,11,2014-15
18632,2,2014-1511,11,2014-15
18633,2,2014-1511,11,2014-15
18634,2,2014-1511,11,2014-15
18635,2,2014-1511,11,2014-15
18636,2,2014-1511,11,2014-15
18637,2,2014-1511,11,2014-15
18638,2,2014-1511,11,2014-15
18639,2,2014-1511,11,2014-15
18640,2,2014-1511,11,2014-15
18641,2,2014-1511,11,2014-15
18642,3,2014-1511,11,2014-15
18643,3,2014-1511,11,2014-15
18644,3,2014-1511,11,2014-15
18645,3,2014-1511,11,2014-15
18646,3,2014-1511,11,2014-15
18647,3,2014-1511,11,2014-15
18648,3,2014-1511,11,2014-15
18649,3,2014-1511,11,2014-15
18650,3,2014-1511,11,2014-15
18651,4,2014-1511,11,2014-15
18652,4,2014-1511,11,2014-15
18653,4,2014-1511,11,2014-15
18654,4,2014-1511,11,2014-15
18655,5,2014-1511,11,2014-15
18656,5,2014-1511,11,2014-15
18657,5,2014-1511,11,2014-15
18658,5,2014-1511,11,2014-15
18659,5,2014-1511,11,2014-15
18660,5,2014-1511,11,2014-15
18661,5,2014-1511,11,2014-15
18662,5,2014-1511,11,2014-15
18663,9,2014-1511,11,2014-15
18664,10,2014-1511,11,2014-15
1103,0,2014-1512,12,2014-15
18665,1,2014-1512,12,2014-15
18666,1,2014-1512,12,2014-15
18667,1,2014-1512,12,2014-15
18668,1,2014-1512,12,2014-15
18669,1,2014-1512,12,2014-15
18670,1,2014-1512,12,2014-15
18671,1,2014-1512,12,2014-15
18672,1,2014-1512,12,2014-15
18673,1,2014-1512,12,2014-15
18674,1,2014-1512,12,2014-15
18675,1,2014-1512,12,2014-15
18676,1,2014-1512,12,2014-15
18677,1,2014-1512,12,2014-15
18678,1,2014-1512,12,2014-15
18679,1,2014-1512,12,2014-15
18680,1,2014-1512,12,2014-15
18681,1,2014-1512,12,2014-15
18682,1,2014-1512,12,2014-15
18683,1,2014-1512,12,2014-15
18684,1,2014-1512,12,2014-15
18685,1,2014-1512,12,2014-15
18686,1,2014-1512,12,2014-15
18687,1,2014-1512,12,2014-15
18688,2,2014-1512,12,2014-15
18689,2,2014-1512,12,2014-15
18690,2,2014-1512,12,2014-15
18691,2,2014-1512,12,2014-15
18692,2,2014-1512,12,2014-15
18693,2,2014-1512,12,2014-15
18694,2,2014-1512,12,2014-15
18695,2,2014-1512,12,2014-15
18696,2,2014-1512,12,2014-15
18697,2,2014-1512,12,2014-15
18698,2,2014-1512,12,2014-15
18699,2,2014-1512,12,2014-15
18700,2,2014-1512,12,2014-15
18701,2,2014-1512,12,2014-15
18702,2,2014-1512,12,2014-15
18703,3,2014-1512,12,2014-15
18704,3,2014-1512,12,2014-15
18705,3,2014-1512,12,2014-15
18706,3,2014-1512,12,2014-15
18707,4,2014-1512,12,2014-15
18708,4,2014-1512,12,2014-15
18709,4,2014-1512,12,2014-15
18710,4,2014-1512,12,2014-15
18711,5,2014-1512,12,2014-15
18712,5,2014-1512,12,2014-15
18713,7,2014-1512,12,2014-15
18714,8,2014-1512,12,2014-15
18715,8,2014-1512,12,2014-15
18716,10,2014-1512,12,2014-15
1105,0,2014-1513,13,2014-15
16953,1,2014-1513,13,2014-15
16954,1,2014-1513,13,2014-15
16955,1,2014-1513,13,2014-15
16956,1,2014-1513,13,2014-15
16957,1,2014-1513,13,2014-15
16958,1,2014-1513,13,2014-15
16959,1,2014-1513,13,2014-15
16960,1,2014-1513,13,2014-15
16961,1,2014-1513,13,2014-15
16962,1,2014-1513,13,2014-15
16963,1,2014-1513,13,2014-15
16964,1,2014-1513,13,2014-15
16965,1,2014-1513,13,2014-15
16966,1,2014-1513,13,2014-15
16967,1,2014-1513,13,2014-15
16968,1,2014-1513,13,2014-15
16969,1,2014-1513,13,2014-15
16970,1,2014-1513,13,2014-15
16971,1,2014-1513,13,2014-15
16972,1,2014-1513,13,2014-15
16973,1,2014-1513,13,2014-15
16974,1,2014-1513,13,2014-15
16975,1,2014-1513,13,2014-15
16976,1,2014-1513,13,2014-15
16977,2,2014-1513,13,2014-15
16978,2,2014-1513,13,2014-15
16979,2,2014-1513,13,2014-15
16980,2,2014-1513,13,2014-15
16981,2,2014-1513,13,2014-15
16982,2,2014-1513,13,2014-15
16983,2,2014-1513,13,2014-15
16984,2,2014-1513,13,2014-15
16985,2,2014-1513,13,2014-15
16986,2,2014-1513,13,2014-15
16987,3,2014-1513,13,2014-15
16988,3,2014-1513,13,2014-15
16989,3,2014-1513,13,2014-15
16990,3,2014-1513,13,2014-15
16991,3,2014-1513,13,2014-15
16992,3,2014-1513,13,2014-15
16993,3,2014-1513,13,2014-15
16994,3,2014-1513,13,2014-15
16995,3,2014-1513,13,2014-15
16996,3,2014-1513,13,2014-15
16997,3,2014-1513,13,2014-15
16998,4,2014-1513,13,2014-15
16999,4,2014-1513,13,2014-15
17000,4,2014-1513,13,2014-15
17001,5,2014-1513,13,2014-15
17002,5,2014-1513,13,2014-15
17003,7,2014-1513,13,2014-15
17004,7,2014-1513,13,2014-15
1107,0,2014-1514,14,2014-15
17005,1,2014-1514,14,2014-15
17006,1,2014-1514,14,2014-15
17007,1,2014-1514,14,2014-15
17008,1,2014-1514,14,2014-15
17009,1,2014-1514,14,2014-15
17010,1,2014-1514,14,2014-15
17011,1,2014-1514,14,2014-15
17012,1,2014-1514,14,2014-15
17013,1,2014-1514,14,2014-15
17014,1,2014-1514,14,2014-15
17015,1,2014-1514,14,2014-15
17016,1,2014-1514,14,2014-15
17017,1,2014-1514,14,2014-15
17018,1,2014-1514,14,2014-15
17019,1,2014-1514,14,2014-15
17020,1,2014-1514,14,2014-15
17021,1,2014-1514,14,2014-15
17022,1,2014-1514,14,2014-15
17023,1,2014-1514,14,2014-15
17024,1,2014-1514,14,2014-15
17025,1,2014-1514,14,2014-15
17026,1,2014-1514,14,2014-15
17027,1,2014-1514,14,2014-15
17028,1,2014-1514,14,2014-15
17029,1,2014-1514,14,2014-15
17030,1,2014-1514,14,2014-15
17031,1,2014-1514,14,2014-15
17032,1,2014-1514,14,2014-15
17033,1,2014-1514,14,2014-15
17034,1,2014-1514,14,2014-15
17035,1,2014-1514,14,2014-15
17036,1,2014-1514,14,2014-15
17037,1,2014-1514,14,2014-15
17038,2,2014-1514,14,2014-15
17039,2,2014-1514,14,2014-15
17040,2,2014-1514,14,2014-15
17041,2,2014-1514,14,2014-15
17042,2,2014-1514,14,2014-15
17043,2,2014-1514,14,2014-15
17044,2,2014-1514,14,2014-15
17045,3,2014-1514,14,2014-15
17046,3,2014-1514,14,2014-15
17047,3,2014-1514,14,2014-15
17048,3,2014-1514,14,2014-15
17049,3,2014-1514,14,2014-15
17050,3,2014-1514,14,2014-15
17051,3,2014-1514,14,2014-15
17052,3,2014-1514,14,2014-15
17053,3,2014-1514,14,2014-15
17054,4,2014-1514,14,2014-15
17055,7,2014-1514,14,2014-15
17056,9,2014-1514,14,2014-15
1109,0,2014-1515,15,2014-15
17057,1,2014-1515,15,2014-15
17058,1,2014-1515,15,2014-15
17059,1,2014-1515,15,2014-15
17060,1,2014-1515,15,2014-15
17061,1,2014-1515,15,2014-15
17062,1,2014-1515,15,2014-15
17063,1,2014-1515,15,2014-15
17064,1,2014-1515,15,2014-15
17065,1,2014-1515,15,2014-15
17066,1,2014-1515,15,2014-15
17067,1,2014-1515,15,2014-15
17068,1,2014-1515,15,2014-15
17069,1,2014-1515,15,2014-15
17070,1,2014-1515,15,2014-15
17071,1,2014-1515,15,2014-15
17072,1,2014-1515,15,2014-15
17073,1,2014-1515,15,2014-15
17074,1,2014-1515,15,2014-15
17075,1,2014-1515,15,2014-15
17076,1,2014-1515,15,2014-15
17077,1,2014-1515,15,2014-15
17078,1,2014-1515,15,2014-15
17079,1,2014-1515,15,2014-15
17080,1,2014-1515,15,2014-15
17081,1,2014-1515,15,2014-15
17082,1,2014-1515,15,2014-15
17083,1,2014-1515,15,2014-15
17084,1,2014-1515,15,2014-15
17085,1,2014-1515,15,2014-15
17086,1,2014-1515,15,2014-15
17087,1,2014-1515,15,2014-15
17088,1,2014-1515,15,2014-15
17089,1,2014-1515,15,2014-15
17090,1,2014-1515,15,2014-15
17091,1,2014-1515,15,2014-15
17092,1,2014-1515,15,2014-15
17093,1,2014-1515,15,2014-15
17094,1,2014-1515,15,2014-15
17095,1,2014-1515,15,2014-15
17096,1,2014-1515,15,2014-15
17097,1,2014-1515,15,2014-15
17098,2,2014-1515,15,2014-15
17099,2,2014-1515,15,2014-15
17100,2,2014-1515,15,2014-15
17101,2,2014-1515,15,2014-15
17102,2,2014-1515,15,2014-15
17103,3,2014-1515,15,2014-15
17104,3,2014-1515,15,2014-15
17105,3,2014-1515,15,2014-15
17106,4,2014-1515,15,2014-15
17107,5,2014-1515,15,2014-15
17108,7,2014-1515,15,2014-15
1111,0,2014-1516,16,2014-15
17109,1,2014-1516,16,2014-15
17110,1,2014-1516,16,2014-15
17111,1,2014-1516,16,2014-15
17112,1,2014-1516,16,2014-15
17113,1,2014-1516,16,2014-15
17114,1,2014-1516,16,2014-15
17115,1,2014-1516,16,2014-15
17116,1,2014-1516,16,2014-15
17117,1,2014-1516,16,2014-15
17118,1,2014-1516,16,2014-15
17119,1,2014-1516,16,2014-15
17120,1,2014-1516,16,2014-15
17121,1,2014-1516,16,2014-15
17122,1,2014-1516,16,2014-15
17123,1,2014-1516,16,2014-15
17124,1,2014-1516,16,2014-15
17125,1,2014-1516,16,2014-15
17126,1,2014-1516,16,2014-15
17127,1,2014-1516,16,2014-15
17128,1,2014-1516,16,2014-15
17129,1,2014-1516,16,2014-15
17130,1,2014-1516,16,2014-15
17131,1,2014-1516,16,2014-15
17132,1,2014-1516,16,2014-15
17133,1,2014-1516,16,2014-15
17134,1,2014-1516,16,2014-15
17135,1,2014-1516,16,2014-15
17136,1,2014-1516,16,2014-15
17137,1,2014-1516,16,2014-15
17138,1,2014-1516,16,2014-15
17139,1,2014-1516,16,2014-15
17140,1,2014-1516,16,2014-15
17141,1,2014-1516,16,2014-15
17142,1,2014-1516,16,2014-15
17143,1,2014-1516,16,2014-15
17144,1,2014-1516,16,2014-15
17145,1,2014-1516,16,2014-15
17146,1,2014-1516,16,2014-15
17147,1,2014-1516,16,2014-15
17148,1,2014-1516,16,2014-15
17149,1,2014-1516,16,2014-15
17150,1,2014-1516,16,2014-15
17151,1,2014-1516,16,2014-15
17152,1,2014-1516,16,2014-15
17153,2,2014-1516,16,2014-15
17154,2,2014-1516,16,2014-15
17155,2,2014-1516,16,2014-15
17156,2,2014-1516,16,2014-15
17157,2,2014-1516,16,2014-15
17158,3,2014-1516,16,2014-15
17159,4,2014-1516,16,2014-15
17160,7,2014-1516,16,2014-15
1113,0,2014-1517,17,2014-15
18717,1,2014-1517,17,2014-15
18718,1,2014-1517,17,2014-15
18719,1,2014-1517,17,2014-15
18720,1,2014-1517,17,2014-15
18721,1,2014-1517,17,2014-15
18722,1,2014-1517,17,2014-15
18723,1,2014-1517,17,2014-15
18724,1,2014-1517,17,2014-15
18725,1,2014-1517,17,2014-15
18726,1,2014-1517,17,2014-15
18727,1,2014-1517,17,2014-15
18728,1,2014-1517,17,2014-15
18729,1,2014-1517,17,2014-15
18730,1,2014-1517,17,2014-15
18731,1,2014-1517,17,2014-15
18732,1,2014-1517,17,2014-15
18733,1,2014-1517,17,2014-15
18734,1,2014-1517,17,2014-15
18735,1,2014-1517,17,2014-15
18736,1,2014-1517,17,2014-15
18737,1,2014-1517,17,2014-15
18738,1,2014-1517,17,2014-15
18739,1,2014-1517,17,2014-15
18740,1,2014-1517,17,2014-15
18741,1,2014-1517,17,2014-15
18742,1,2014-1517,17,2014-15
18743,1,2014-1517,17,2014-15
18744,1,2014-1517,17,2014-15
18745,1,2014-1517,17,2014-15
18746,1,2014-1517,17,2014-15
18747,1,2014-1517,17,2014-15
18748,1,2014-1517,17,2014-15
18749,1,2014-1517,17,2014-15
18750,1,2014-1517,17,2014-15
18751,1,2014-1517,17,2014-15
18752,1,2014-1517,17,2014-15
18753,1,2014-1517,17,2014-15
18754,1,2014-1517,17,2014-15
18755,1,2014-1517,17,2014-15
18756,1,2014-1517,17,2014-15
18757,1,2014-1517,17,2014-15
18758,1,2014-1517,17,2014-15
18759,2,2014-1517,17,2014-15
18760,2,2014-1517,17,2014-15
18761,2,2014-1517,17,2014-15
18762,2,2014-1517,17,2014-15
18763,2,2014-1517,17,2014-15
18764,2,2014-1517,17,2014-15
18765,3,2014-1517,17,2014-15
18766,4,2014-1517,17,2014-15
